gene_id	gene_symbol	gnomad_score	expression_score	tau_restricted_panel_specificity	tau_specificity	annotation_score	localization_score	compartment_cilia	compartment_centrosome	compartment_basal_body	compartment_transition_zone	compartment_stereocilia	in_cilia_compendium	in_centrosome_compendium	animal_model_score	literature_score	evidence_count	available_weight	weighted_sum	composite_score	quality_flag	gnomad_contribution	expression_contribution	annotation_contribution	localization_contribution	animal_model_contribution	literature_contribution	has_direct_localization_signal	has_cilia_signal	has_cilia_signal_semantics_version	confidence_tier	supporting_layers	evidence_gaps
ENSG00000100997	ABHD12	0.633486472690148	0.7956114113291937	0.5824088611421995	0.5824088611421995	0.8111286734140148		false	false	false	false	false	false	false	0.371059338198442	0.9709699275551155	5	0.85	0.6087932676790042	0.716227373740005	sufficient_evidence	0.1266972945380296	0.15912228226583874	0.12166930101210222		0.0556589007297663	0.1456454891332673	false	true	v2: positive aggregate localization or positive animal-model signal	HIGH	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000171316	CHD7	0.9892802450229708	0.9503639038840982	0.9028892821764738	0.9028892821764738	0.6583265132048282	0.0	false	false	false	false	false	false	false	0.6169818206080413	0.9122843592015427	6	1.00	0.7160677337335757	0.7160677337335757	sufficient_evidence	0.1978560490045942	0.19007278077681966	0.09874897698072423	0.0	0.0925472730912062	0.1368426538802314	false	true	v2: positive aggregate localization or positive animal-model signal	HIGH	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000141646	SMAD4	0.9321082184788156	0.5355548314058676	0.2801265696444946	0.2801265696444946	0.9344531737495207	1.0	false	true	false	false	false	false	false	0.08662208639569348	0.7922030541512483	6	1.00	0.715524357121406	0.715524357121406	sufficient_evidence	0.18642164369576314	0.10711096628117352	0.14016797606242812	0.15	0.012993312959354021	0.11883045812268724	true	true	v2: positive aggregate localization or positive animal-model signal	HIGH	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000066468	FGFR2	0.9254721796835119	0.7857835201683634	0.6659257397071084	0.6659257397071084	0.936753231684798	0.5	false	false	false	false	false	false	false	0.31358151944049056	0.7373221452024808	6	1.00	0.7153996744195403	0.7153996744195403	sufficient_evidence	0.18509443593670238	0.15715670403367268	0.1405129847527197	0.075	0.047037227916073586	0.11059832178037213	false	true	v2: positive aggregate localization or positive animal-model signal	HIGH	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000264324	ENSG00000264324		0.7149910002571355					false	false	false	false	false	false	false			1	0.20	0.1429982000514271	0.7149910002571355	sparse_evidence		0.1429982000514271					false	false	v2: positive aggregate localization or positive animal-model signal	LOW	expression	gnomad,annotation,localization,animal_model,literature
ENSG00000250878	METTL21EP		0.714083365704353	0.849050147987993	0.849050147987993			false	false	false	false	false	false	false			1	0.20	0.14281667314087063	0.714083365704353	sparse_evidence		0.14281667314087063					false	false	v2: positive aggregate localization or positive animal-model signal	LOW	expression	gnomad,annotation,localization,animal_model,literature
ENSG00000129084	PSMA1	0.8499234303215926	0.6007202342036434	0.36920305365296796	0.36920305365296796	0.8569147404823327	1.0	false	true	false	false	false	false	false	0.0	0.9668525564184083	6	1.00	0.7136938274401583	0.7136938274401583	sufficient_evidence	0.16998468606431852	0.12014404684072869	0.12853721107234992	0.15	0.0	0.14502788346276124	true	true	v2: positive aggregate localization or positive animal-model signal	HIGH	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000116584	ARHGEF2	0.8968861664114344	0.682214199896554	0.42523426211477494	0.42523426211477494	0.8510262396012787		false	false	false	false	false	false	false	0.10116588400953613	0.984729243758795	5	0.85	0.6063582783670391	0.7133626804318108	sufficient_evidence	0.17937723328228689	0.1364428399793108	0.12765393594019178		0.01517488260143042	0.14770938656381924	false	true	v2: positive aggregate localization or positive animal-model signal	MEDIUM	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000007372	PAX6	0.9234303215926493	0.9364230278280481	0.9872609906693339	0.9872609906693339	0.8867358283882085	0.0	false	false	false	false	false	false	false	0.4004402789546017	0.9865533955282223	6	1.00	0.7130300953147943	0.7130300953147943	sufficient_evidence	0.18468606431852985	0.18728460556560964	0.13301037425823128	0.0	0.060066041843190254	0.14798300932923333	false	true	v2: positive aggregate localization or positive animal-model signal	HIGH	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000142676	RPL11	0.850944359367024	0.7157913992610394	0.7097580194701565	0.7097580194701565	0.8525362273901622		false	false	false	false	false	false	false	0.13439207976021025	0.9645072184291448	5	0.85	0.6060624805625403	0.7130146830147533	sufficient_evidence	0.1701888718734048	0.1431582798522079	0.12788043410852432		0.020158811964031537	0.14467608276437172	false	true	v2: positive aggregate localization or positive animal-model signal	HIGH	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000187391	MAGI2	0.8739152628892292	0.8281376970339358	0.642206555192137	0.642206555192137	0.8494895249815149		false	false	false	false	false	false	false	0.0	0.9194506697242925	5	0.85	0.6057516211905041	0.7126489661064754	sufficient_evidence	0.17478305257784585	0.16562753940678718	0.12742342874722723		0.0	0.13791760045864387	false	false	v2: positive aggregate localization or positive animal-model signal	MEDIUM	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000107736	CDH23	0.697294538029607	0.6474661629354899	0.5122474196155669	0.5122474196155669	0.8061660593528388		false	false	false	false	false	false	false	0.4467999638758269	0.9921822067024548	5	0.85	0.6057243746826875	0.712616911391397	sufficient_evidence	0.1394589076059214	0.12949323258709797	0.12092490890292582		0.06701999458137403	0.1488273310053682	false	true	v2: positive aggregate localization or positive animal-model signal	HIGH	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000100804	PSMB5	0.8984175599795814	0.585677205697112	0.18536247813823176	0.18536247813823176	0.847925120325022	1.0	false	true	false	false	false	false	false	0.0	0.9162974930942827	6	1.00	0.7114523451482343	0.7114523451482343	sufficient_evidence	0.17968351199591628	0.11713544113942241	0.1271887680487533	0.15	0.0	0.1374446239641424	true	true	v2: positive aggregate localization or positive animal-model signal	HIGH	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000164924	YWHAZ	0.970393057682491	0.6346608162065546	0.3339140026867335	0.3339140026867335	0.8510262396012787		false	false	false	false	false	false	false	0.10116588400953613	0.9324542659092094	5	0.85	0.6037077332058127	0.7102443920068385	sufficient_evidence	0.1940786115364982	0.12693216324131093	0.12765393594019178		0.01517488260143042	0.13986813988638142	false	true	v2: positive aggregate localization or positive animal-model signal	MEDIUM	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000018625	ATP1A2	0.7146503318019397	0.967821377507376	0.9509928921139771	0.9509928921139771	0.9185070135655133		false	false	false	false	false	false	false	0.13439207976021025	0.7280189711784021	5	0.85	0.603632051537482	0.7101553547499788	sufficient_evidence	0.14293006636038794	0.1935642755014752	0.13777605203482698		0.020158811964031537	0.10920284567676031	false	true	v2: positive aggregate localization or positive animal-model signal	HIGH	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000014641	MDH1	0.6804492087799897	0.8424030632844925	0.6461109695502611	0.6461109695502611	0.7981460128441429	1.0	false	true	false	false	false	false	false	0.0	0.9034763120863084	6	1.00	0.7098138031524641	0.7098138031524641	sufficient_evidence	0.13608984175599795	0.1684806126568985	0.11972190192662142	0.15	0.0	0.13552144681294626	true	true	v2: positive aggregate localization or positive animal-model signal	HIGH	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000080493	SLC4A4	0.8626850433894844	0.9137921964349499	0.9655035781940644	0.9655035781940644	0.844709118981817		false	false	false	false	false	false	false	0.22339998193791344	0.5817480585813312	5	0.85	0.6027740218900461	0.7091459081059367	sufficient_evidence	0.1725370086778969	0.18275843928698998	0.12670636784727254		0.033509997290687016	0.08726220878719967	false	true	v2: positive aggregate localization or positive animal-model signal	HIGH	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000198707	CEP290	0.46911689637570186	0.4714714306434661	0.1415135722396033	0.1415135722396033	0.8324107222887565	1.0	false	true	false	false	false	true	false	0.6367390650354422	0.9998436441340491	6	1.00	0.7084666801225709	0.7084666801225709	sufficient_evidence	0.09382337927514038	0.09429428612869323	0.12486160834331346	0.15	0.09551085975531633	0.14997654662010737	true	true	v2: positive aggregate localization or positive animal-model signal	HIGH	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000204435	CSNK2B	0.898928024502297	0.8105161869093406	0.5600892234203172	0.5600892234203172	0.8396500894643935		false	false	false	false	false	false	false	0.0	0.8954239849898369	5	0.85	0.6021499534504621	0.7084117099417201	sufficient_evidence	0.17978560490045942	0.16210323738186813	0.125947513419659		0.0	0.13431359774847554	false	false	v2: positive aggregate localization or positive animal-model signal	MEDIUM	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000139988	RDH12	0.5798876978050026	0.9111388184038087	0.8252170426896704	0.8252170426896704	0.7722302219280712		false	false	false	false	false	false	false	0.2887402879856449	0.9637514984103821	5	0.85	0.601913604490377	0.7081336523416201	sufficient_evidence	0.11597753956100053	0.18222776368076177	0.11583453328921067		0.04331104319784673	0.14456272476155732	false	true	v2: positive aggregate localization or positive animal-model signal	HIGH	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000137285	TUBB2B	0.8473711077080142	0.9822098843032743	0.9876765100296139	0.9876765100296139	0.8111286734140148	0.5	false	false	false	false	false	false	false	0.0	0.9700317923594101	6	1.00	0.7080902682682715	0.7080902682682715	sufficient_evidence	0.16947422154160285	0.19644197686065487	0.12166930101210222	0.075	0.0	0.1455047688539115	false	true	v2: positive aggregate localization or positive animal-model signal	MEDIUM	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000095637	SORBS1	0.7401735579377232	0.7645404876892501	0.646985191933028	0.646985191933028	0.8245123606064666	1.0	false	true	false	false	false	false	false	0.0	0.8890133944858498	6	1.00	0.7079716723892422	0.7079716723892422	sufficient_evidence	0.14803471158754464	0.15290809753785004	0.12367685409096998	0.15	0.0	0.13335200917287746	true	true	v2: positive aggregate localization or positive animal-model signal	HIGH	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000100505	TRIM9	0.8596222562531903	0.9851164079389451	0.9920640336959083	0.9920640336959083	0.7600957952732246		false	false	false	false	false	false	false	0.10116588400953613	0.6881482253609215	5	0.85	0.6013592185349794	0.707481433570564	sufficient_evidence	0.17192445125063807	0.19702328158778903	0.11401436929098369		0.01517488260143042	0.10322223380413821	false	true	v2: positive aggregate localization or positive animal-model signal	MEDIUM	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000070831	CDC42	0.7835630423685552	0.6537107870399657	0.4546797143062809	0.4546797143062809	0.9104417825075652	0.5	false	false	false	false	false	false	false	0.39786776156671655	0.9838953458070568	6	1.00	0.706285499363905	0.706285499363905	sufficient_evidence	0.15671260847371105	0.13074215740799314	0.13656626737613478	0.075	0.05968016423500748	0.14758430187105853	false	true	v2: positive aggregate localization or positive animal-model signal	HIGH	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000065243	PKN2	0.8050025523226135	0.5642541520348642	0.36683809583769444	0.36683809583769444	0.8540204021539028	1.0	false	true	false	false	false	false	false	0.05311208910500646	0.9713868765309845	6	1.00	0.7056292460399796	0.7056292460399796	sufficient_evidence	0.1610005104645227	0.11285083040697284	0.1281030603230854	0.15	0.007966813365750969	0.14570803147964767	true	true	v2: positive aggregate localization or positive animal-model signal	HIGH	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000181790	ADGRB1	0.8473711077080142	0.8429564650900095	0.8484143595339992	0.8484143595339992	0.8713091737747001		false	false	false	false	false	false	false	0.0	0.8731693334028249	5	0.85	0.5997372906362335	0.7055732831014512	sufficient_evidence	0.16947422154160285	0.1685912930180019	0.13069637606620502		0.0	0.13097540001042374	false	false	v2: positive aggregate localization or positive animal-model signal	MEDIUM	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000125378	BMP4	0.8882082695252679	0.5198859761901363	0.7177578076512103	0.7177578076512103	0.9555576981674958		false	false	false	false	false	false	false	0.3540805940333764	0.8103924532235368	5	0.85	0.5996234609567422	0.7054393658314615	sufficient_evidence	0.1776416539050536	0.10397719523802727	0.14333365472512435		0.053112089105006456	0.12155886798353052	false	true	v2: positive aggregate localization or positive animal-model signal	HIGH	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000077782	FGFR1	0.9167942827973455	0.6733051902759035	0.3744262509610194	0.3744262509610194	0.8897128780779748		false	false	false	false	false	false	false	0.2516165366732049	0.7351852817011518	5	0.85	0.5994970990824996	0.7052907048029408	sufficient_evidence	0.18335885655946912	0.1346610380551807	0.13345693171169623		0.03774248050098073	0.11027779225517277	false	true	v2: positive aggregate localization or positive animal-model signal	HIGH	gnomad,expression,annotation,animal_model,literature	localization
